CustomerID,Gender,Age,EducationYears,JobCategory,EmploymentLength,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,MaritalStatus,HouseholdSize,HomeOwner,CommuteTime,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,WirelessData,DataLastMonth,DataOverTenure,Multiline,EBilling,LastMonthTotalValue,OverTenureTotalValue,TotalDebt,AverageMonthlyRevenue
3119-MCSDET-L9F,Male,45,17,Sales,3,190000,7,1.9019,11.3981,Married,2,1,31,24,9.45,106.45,No,0,0,Yes,22.9,525.65,No,No,32.349999999999994,632.1,13.299999999999999,26.337500000000002
9473-DFUBBK-ZNM,Female,29,19,Sales,1,25000,4.6,0.34385,0.80615,Married,4,0,27,66,59.7,1326.3,Yes,45.3,3101.6,Yes,45.85,2946.25,Yes,Yes,150.85,7374.15,1.15,111.72954545454544
4115-QQAQMS-3UO,Female,49,12,Labor,23,240000,2,2.376,2.424,Married,2,1,28,72,70.5,1555.95,No,0,0,No,0,0,Yes,No,70.5,1555.95,4.8,21.610416666666666
8492-XMDDBH-M71,Male,56,13,Agriculture,23,74000,7.3,3.516702,1.885298,Unmarried,1,0,22,66,74.25,1672.25,No,0,0,No,0,0,Yes,No,74.25,1672.25,5.402,25.33712121212121
9949-AFKEEO-2UJ,Male,68,20,Service,17,17000,7.5,0.483225,0.791775,Married,2,0,30,52,18.15,318.7,Yes,63,3350.9,Yes,62,2954.75,Yes,Yes,143.15,6624.35,1.275,127.39134615384616
4259-LUYYFF-MOM,Female,44,18,Labor,11,54000,11.5,1.87542,4.33458,Married,2,0,20,48,33.45,527.75,Yes,30.5,1526.5,Yes,25.5,1195.05,Yes,Yes,89.45,3249.3,6.21,67.69375000000001
8614-KKHWFJ-HPK,Male,57,15,Sales,6,73000,7.4,0.680652,4.721348,Married,2,0,17,48,41.4,721.75,No,0,0,No,0,0,No,No,41.4,721.75,5.402,15.036458333333334
3436-UUXXBT-FLN,Male,19,14,Agriculture,0,12000,2.6,0.107952,0.204048,Married,5,1,24,22,25.35,156.4,Yes,34.55,713.6,No,0,0,Yes,Yes,59.9,870,0.312,39.54545454545455
3427-RFRVJO-UTV,Male,51,12,Sales,4,23000,14.2,0.75118,2.51482,Unmarried,1,0,31,34,49.65,559.5,No,0,0,No,0,0,No,No,49.65,559.5,3.266,16.455882352941178
2675-YSBKYV-O7V,Male,53,10,Service,27,190000,2.2,2.2363,1.9437,Married,4,1,32,71,106.95,2596.6,Yes,44.7,3208,Yes,45.4,3093.05,Yes,Yes,197.05,8897.650000000001,4.18,125.31901408450706
1742-XEDSAA-8WT,Female,69,12,Professional,21,72000,14.4,8.335872,2.032128,Unmarried,1,1,30,68,48.3,1058.75,Yes,48.45,3276.1,Yes,42.85,2879.1,Yes,Yes,139.6,7213.950000000001,10.368,106.0875
1121-PQHFDY-UBW,Female,63,11,Sales,7,31000,1.3,0.171275,0.231725,Married,2,1,28,68,62.1,1443.95,No,0,0,No,0,0,Yes,No,62.1,1443.95,0.403,21.23455882352941
5550-RHCYLI-I46,Male,36,18,Sales,1,47000,4.9,0.94423,1.35877,Unmarried,1,0,24,1,6.75,2.25,Yes,31.55,31.55,Yes,18.2,18.2,Yes,Yes,56.5,52,2.303,52
6849-INEROL-JMY,Male,38,19,Sales,1,23000,7.7,0.591514,1.179486,Unmarried,1,0,35,4,11.1,9.3,Yes,36.8,135.3,Yes,31.65,88.6,No,Yes,79.55,233.20000000000002,1.771,58.300000000000004
6385-FTTNJU-7GQ,Female,63,15,Sales,3,52000,12.7,1.043432,5.560568,Unmarried,2,1,27,13,12.9,75.55,No,0,0,No,0,0,No,Yes,12.9,75.55,6.604,5.811538461538461
2685-JGCTCK-CAA,Male,78,12,Professional,25,20000,9.8,0.78008,1.17992,Married,2,1,28,72,165.3,4010.7,No,0,0,Yes,100.25,7217.1,Yes,No,265.55,11227.8,1.96,155.94166666666666
0255-AJDJGP-JXL,Female,44,15,Sales,5,23000,10.3,0.464324,1.904676,Married,3,1,19,22,11.55,82.3,Yes,28.4,606,No,0,0,Yes,Yes,39.95,688.3,2.369,31.286363636363635
0627-MAMIBI-P9U,Male,47,12,Professional,8,136000,7.4,4.468416,5.595584,Married,3,0,27,49,37.5,568.45,No,0,0,No,0,0,No,No,37.5,568.45,10.064,11.601020408163267
9859-HVFWTA-SPQ,Female,37,14,Agriculture,10,39000,11.8,1.458834,3.143166,Unmarried,1,1,33,9,10.2,29.45,No,0,0,No,0,0,No,No,10.2,29.45,4.602,3.272222222222222
4109-JHKHTK-DYJ,Male,37,17,Sales,1,22000,4,0.286,0.594,Married,2,1,38,3,13.35,12.05,Yes,25.15,58.3,No,0,0,Yes,No,38.5,70.35,0.8799999999999999,23.45
7434-XKONYL-EBW,Male,68,9,Professional,9,36000,5.1,0.818856,1.017144,Married,2,0,25,66,58.05,1318.5,No,0,0,No,0,0,Yes,No,58.05,1318.5,1.836,19.977272727272727
5599-BCQQRG-DPB,Male,29,17,Service,3,13000,6.8,0.25636,0.62764,Married,4,1,22,55,24.3,462.55,No,0,0,No,0,0,No,No,24.3,462.55,0.8839999999999999,8.41
1542-CBENYH-O88,Male,51,16,Sales,5,68000,10.1,1.634584,5.233416,Married,2,0,18,10,14.55,59.6,No,0,0,No,0,0,No,No,14.55,59.6,6.868,5.96
4565-ZGPUAQ-WCB,Male,54,15,Labor,19,95000,11.6,3.59252,7.42748,Married,4,1,22,55,26.4,442.2,No,0,0,No,0,0,No,No,26.4,442.2,11.02,8.04
7029-AQGOSU-NID,Male,55,12,Service,13,75000,10.3,2.163,5.562,Unmarried,1,1,22,39,27.45,359.25,No,0,0,No,0,0,No,No,27.45,359.25,7.725,9.211538461538462
9976-EWHQDK-CWR,Female,63,11,Labor,32,304000,16.6,34.719232,15.744768,Unmarried,1,1,30,56,43.5,798.4,No,0,0,No,0,0,Yes,No,43.5,798.4,50.464,14.257142857142856
3566-DRQMDC-TNF,Male,75,13,Sales,6,14000,5.7,0.313614,0.484386,Unmarried,1,0,18,24,14.7,108.2,No,0,0,No,0,0,No,No,14.7,108.2,0.798,4.508333333333334
5907-WLVNJA-C0N,Male,35,13,Agriculture,13,46000,13.5,1.863,4.347,Unmarried,1,0,25,21,27.75,201.3,No,0,0,No,0,0,No,No,27.75,201.3,6.210000000000001,9.585714285714285
9337-MAIPAF-W8G,Male,28,17,Sales,0,39000,11,0.86658,3.42342,Married,3,1,29,11,14.85,59.65,No,0,0,No,0,0,No,No,14.85,59.65,4.29,5.422727272727273
9693-EYQCTU-O92,Female,59,17,Sales,6,9000,4.6,0.316296,0.097704,Unmarried,1,1,25,18,32.25,180.8,No,0,0,No,0,0,Yes,No,32.25,180.8,0.41400000000000003,10.044444444444444
3580-ESDOJO-PLY,Male,36,15,Professional,5,96000,12.6,2.54016,9.55584,Married,2,0,27,51,20.4,389.15,Yes,49.15,2398.5,Yes,42.65,2180.55,Yes,Yes,112.19999999999999,4968.200000000001,12.096,97.41568627450982
8556-OAMUPP-4YG,Male,37,17,Agriculture,12,72000,4.4,0.319968,2.848032,Married,2,1,31,57,57.6,1087.1,No,0,0,Yes,35.85,2014.75,Yes,Yes,93.45,3101.85,3.1679999999999997,54.41842105263158
9755-GDNGDU-RHC,Male,18,13,Sales,0,18000,2.1,0.020034,0.357966,Unmarried,1,1,28,4,18.6,29.25,Yes,34.3,92.55,No,0,0,No,No,52.9,121.8,0.378,30.45
7448-PLNMET-VCI,Male,73,11,Sales,7,9000,8.2,0.146862,0.591138,Married,2,1,23,72,81.15,1932.7,No,0,0,No,0,0,Yes,No,81.15,1932.7,0.738,26.843055555555555
0995-IKDXEO-UL1,Male,67,12,Sales,3,28000,10.7,1.270304,1.725696,Married,6,1,40,9,23.25,63.8,Yes,28.85,236.8,No,0,0,No,No,52.1,300.6,2.996,33.400000000000006
3436-NIDSLT-XB7,Female,18,13,Agriculture,0,14000,14.8,0.151256,1.920744,Married,4,1,38,4,28.05,45.6,No,0,0,No,0,0,No,No,28.05,45.6,2.072,11.4
3527-XFEFWW-08A,Female,76,11,Crafts,48,17000,6.3,0.424116,0.646884,Unmarried,1,1,31,71,40.65,978.4,No,0,0,No,0,0,No,No,40.65,978.4,1.071,13.780281690140844
2915-PWFHWV-VJT,Male,43,19,Professional,3,49000,4.7,0.241815,2.061185,Unmarried,1,0,24,37,23.25,290.25,No,0,0,Yes,23.85,898.6,No,No,47.1,1188.85,2.303,32.13108108108108
7634-DYMZLJ-1FV,Male,42,17,Sales,5,25000,9,1.63575,0.61425,Married,2,0,26,18,30.3,172,Yes,41.4,694.1,Yes,30.5,558.8,Yes,Yes,102.2,1424.9,2.25,79.16111111111111
5967-QLYOLM-8QN,Male,20,15,Crafts,0,19000,22.1,0.969969,3.229031,Unmarried,1,0,25,30,20.25,204.45,No,0,0,No,0,0,Yes,Yes,20.25,204.45,4.199,6.8149999999999995
0629-NGBEXR-SD1,Male,63,14,Labor,29,183000,1.1,0.146949,1.866051,Married,4,1,30,71,75.15,1690.25,No,0,0,No,0,0,Yes,No,75.15,1690.25,2.013,23.806338028169016
4227-XNKGCM-1JC,Male,50,15,Crafts,13,112000,16,9.56928,8.35072,Married,4,1,25,67,52.2,1229.15,No,0,0,No,0,0,Yes,No,52.2,1229.15,17.92,18.345522388059702
7244-NTQUTS-IDH,Female,70,13,Professional,19,54000,10.2,2.577744,2.930256,Unmarried,1,0,23,46,30.3,485.7,No,0,0,No,0,0,Yes,Yes,30.3,485.7,5.508,10.558695652173913
4615-QZQSAY-D51,Male,19,14,Labor,0,19000,18.4,0.346104,3.149896,Unmarried,3,0,29,1,3.45,1.15,Yes,28.6,28.6,Yes,16.9,16.9,No,No,48.95,46.65,3.496,46.65
5716-RSRKLP-5GG,Male,25,16,Professional,1,21000,28.5,3.69873,2.28627,Married,4,0,25,65,95.1,2069.95,No,0,0,No,0,0,Yes,No,95.1,2069.95,5.984999999999999,31.845384615384614
5380-DOESXJ-FLH,Male,49,17,Sales,1,47000,2.9,0.633795,0.729205,Married,3,1,22,28,17.4,185.7,No,0,0,Yes,23.5,632.2,No,No,40.9,817.9000000000001,1.363,29.21071428571429
0151-PMYWWF-53S,Male,55,15,Sales,6,58000,19.8,2.882484,8.601516,Married,2,1,27,11,14.4,61.3,No,0,0,No,0,0,No,No,14.4,61.3,11.484,5.572727272727272
6748-SBHSWH-5YE,Female,45,18,Labor,17,140000,8.7,2.81358,9.36642,Unmarried,4,1,24,47,28.95,481.65,Yes,79.45,3586.25,Yes,79.05,3649.95,Yes,Yes,187.45,7717.85,12.18,164.20957446808512
0707-GXMTZS-HUH,Male,76,12,Sales,19,14000,3.7,0.155918,0.362082,Married,2,1,17,68,53.4,1307.25,No,0,0,No,0,0,Yes,No,53.4,1307.25,0.518,19.22426470588235
9099-FFFQAY-E5L,Male,27,10,Labor,6,24000,17.6,2.23872,1.98528,Unmarried,5,1,26,9,12.9,39.2,No,0,0,Yes,18.55,174.5,No,No,31.450000000000003,213.7,4.224,23.744444444444444
4379-AXDMBJ-ZW4,Female,51,16,Crafts,26,203000,19.6,12.374068,27.413932,Married,2,1,28,16,18.15,97.7,Yes,44.6,699.7,Yes,57,780.2,Yes,Yes,119.75,1577.6000000000001,39.788,98.60000000000001
9115-KVYZEP-B7Q,Male,59,11,Labor,34,79000,33.2,2.386748,23.841252,Unmarried,1,1,20,41,30.6,397,No,0,0,No,0,0,Yes,No,30.6,397,26.228,9.682926829268293
0682-JUKJXV-J8M,Female,32,13,Professional,1,62000,12.6,1.609272,6.202728,Married,3,0,27,38,25.8,329.85,Yes,34.2,1269.05,No,0,0,No,No,60,1598.9,7.811999999999999,42.07631578947369
6584-OXUOQX-XLL,Female,46,16,Professional,9,30000,1.9,0.02793,0.54207,Unmarried,1,1,24,28,23.4,195.85,Yes,33.05,772.7,No,0,0,Yes,No,56.449999999999996,968.5500000000001,0.5700000000000001,34.59107142857143
2370-SDAXRA-MZA,Female,75,13,Crafts,35,22000,8.7,0.338778,1.575222,Married,2,1,28,72,110.25,2635.15,No,0,0,No,0,0,Yes,No,110.25,2635.15,1.914,36.59930555555556
8266-FRTLWJ-0DV,Female,28,11,Sales,1,15000,11.4,0.78147,0.92853,Married,4,1,15,65,38.4,844.9,No,0,0,No,0,0,No,No,38.4,844.9,1.71,12.998461538461537
6989-FAVLSU-F2E,Female,76,13,Labor,38,20000,8.2,0.19516,1.44484,Unmarried,1,1,31,65,79.95,1681.4,No,0,0,No,0,0,Yes,No,79.95,1681.4,1.64,25.86769230769231
7275-NTATAS-Q5B,Female,57,11,Service,23,75000,9.2,3.4224,3.4776,Unmarried,1,0,24,59,30.15,618.4,No,0,0,No,0,0,Yes,No,30.15,618.4,6.9,10.481355932203389
8352-CUJWGY-KS0,Female,24,18,Service,0,35000,19.3,3.667965,3.087035,Married,2,1,34,11,18,70.4,Yes,29.1,287.15,No,0,0,No,Yes,47.1,357.54999999999995,6.755000000000001,32.50454545454545
7201-MHZOOH-HAG,Female,77,15,Crafts,34,41000,16.1,3.023258,3.577742,Married,2,0,21,71,100.5,2407,Yes,51.1,3597.95,Yes,46.15,3222.35,Yes,No,197.75,9227.3,6.601,129.9619718309859
7114-PVNDDF-M7E,Female,69,15,Sales,5,14000,6.3,0.152586,0.729414,Married,2,0,32,53,29.25,480.9,No,0,0,No,0,0,Yes,Yes,29.25,480.9,0.882,9.073584905660377
1068-MWHNDT-1WC,Male,68,22,Labor,25,32000,6.4,0.466944,1.581056,Unmarried,1,0,29,41,38.85,567.5,Yes,75.4,2901.7,Yes,119.1,4748.9,Yes,Yes,233.35,8218.099999999999,2.048,200.44146341463411
8629-HYFVOR-FTL,Female,61,8,Sales,9,25000,6.6,1.2012,0.4488,Unmarried,1,1,31,54,39.9,706.1,No,0,0,No,0,0,No,No,39.9,706.1,1.65,13.075925925925926
0804-IGMRBV-4TS,Female,36,16,Labor,9,21000,5.8,0.74907,0.46893,Married,2,1,14,14,9.3,37.6,Yes,37.4,492.05,Yes,22.9,277.1,Yes,Yes,69.6,806.75,1.218,57.625
6522-HZJXBL-K1X,Female,33,15,Professional,3,35000,5.4,0.69552,1.19448,Unmarried,2,1,16,54,62.7,1139.15,No,0,0,No,0,0,Yes,No,62.7,1139.15,1.8900000000000001,21.09537037037037
2346-XOLOPT-KCY,Female,55,15,Crafts,32,95000,4.6,1.50765,2.86235,Unmarried,1,0,27,65,100.35,2100.55,Yes,55.25,3659.05,Yes,77.4,4934.2,Yes,Yes,233,10693.8,4.37,164.51999999999998
6246-GQGGGZ-BIB,Female,64,20,Sales,7,72000,9.1,3.983616,2.568384,Married,2,0,32,33,22.05,283.8,No,0,0,Yes,27.15,966.4,No,No,49.2,1250.2,6.552,37.88484848484848
6310-RDCRWA-S03,Male,35,18,Service,5,50000,8.4,0.4914,3.7086,Unmarried,1,0,20,30,37.8,375.95,Yes,41.65,1201.75,Yes,29.15,791.35,Yes,No,108.6,2369.05,4.2,78.96833333333333
5875-LSAGSD-2V5,Female,44,11,Professional,10,72000,2.5,0.4158,1.3842,Married,2,1,25,55,30.3,582.15,No,0,0,Yes,47.75,2577.75,Yes,Yes,78.05,3159.9,1.8,57.45272727272727
0871-WPZJPL-UJP,Male,41,15,Sales,4,39000,11.8,1.900626,2.701374,Unmarried,1,1,17,28,28.95,271.85,No,0,0,No,0,0,No,No,28.95,271.85,4.602,9.708928571428572
9872-RSYZHI-NQ9,Female,51,11,Professional,13,91000,9.8,4.396574,4.521426,Married,2,1,11,5,14.4,22.2,No,0,0,No,0,0,No,No,14.4,22.2,8.918,4.4399999999999995
8909-ZPTWKD-PQL,Female,59,21,Service,13,182000,3.7,3.387202,3.346798,Unmarried,3,1,21,29,16.05,127.7,No,0,0,Yes,51.6,1428.15,Yes,Yes,67.65,1555.8500000000001,6.734,53.650000000000006
8522-GWNYLT-SIR,Male,50,19,Professional,8,84000,4,0.46368,2.89632,Unmarried,1,0,26,32,14.25,149.5,Yes,32.5,1009,Yes,25.4,810.85,Yes,Yes,72.15,1969.35,3.36,61.5421875
2288-MSMKUW-O3Q,Male,33,18,Labor,4,29000,8.5,1.56281,0.90219,Unmarried,1,1,27,34,22.2,198.75,Yes,47.2,1628.85,Yes,48.35,1578.6,Yes,Yes,117.75,3406.2,2.465,100.18235294117646
1538-IPVOSQ-KVC,Female,31,20,Professional,1,23000,23.2,1.01384,4.32216,Unmarried,3,1,29,8,15.75,33.75,Yes,40.85,289.85,Yes,43.2,287.05,Yes,Yes,99.80000000000001,610.6500000000001,5.336,76.33125000000001
8411-UWVCAW-3GO,Female,59,9,Professional,21,76000,13,1.14608,8.73392,Unmarried,1,1,35,71,168.75,3883.35,No,0,0,No,0,0,Yes,No,168.75,3883.35,9.879999999999999,54.69507042253521
2527-KPBDLX-OHS,Female,67,15,Agriculture,34,388000,5.9,9.065232,13.826768,Married,3,1,22,69,62.7,1556.3,No,0,0,Yes,33.3,2323.8,No,No,96,3880.1000000000004,22.892,56.23333333333334
1456-WRXMLK-KUA,Male,60,21,Service,17,106000,3.4,0.796484,2.807516,Unmarried,1,1,39,57,33.15,604.55,Yes,67.15,3679.45,Yes,92.1,5146.6,Yes,Yes,192.4,9430.6,3.604,165.44912280701755
8336-FKVSKN-ZRS,Female,33,9,Professional,4,23000,5.6,0.698096,0.589904,Married,4,1,31,36,22.35,256.3,No,0,0,No,0,0,No,No,22.35,256.3,1.288,7.1194444444444445
0022-UFDRNE-TAW,Male,28,19,Sales,0,42000,18.4,2.287488,5.440512,Unmarried,3,0,29,14,18.6,84.75,Yes,32.4,433.3,Yes,21,277.95,Yes,Yes,72,796,7.728,56.857142857142854
2680-QCLJXZ-EQU,Male,69,12,Professional,24,165000,4.9,2.9106,5.1744,Unmarried,1,0,18,68,100.2,2380.75,No,0,0,No,0,0,No,No,100.2,2380.75,8.085,35.0110294117647
1938-JTJUST-QRR,Female,59,19,Crafts,21,147000,3.2,1.994496,2.709504,Married,2,1,19,69,92.4,2207.9,No,0,0,Yes,28.2,1841,Yes,No,120.60000000000001,4048.9,4.704,58.67971014492754
0694-OXLKRA-XTD,Male,20,15,Professional,0,18000,7.3,0.337698,0.976302,Unmarried,1,0,28,27,12.3,112.6,Yes,24.15,629.4,No,0,0,No,Yes,36.45,742,1.314,27.48148148148148
1567-HTQZHJ-ZZH,Female,18,13,Sales,0,28000,6.8,1.129072,0.774928,Married,6,0,17,11,29.85,101.4,No,0,0,Yes,64.8,658.95,No,No,94.65,760.35,1.904,69.12272727272727
9851-IOJSCQ-EIQ,Male,74,10,Professional,16,9000,4.4,0.17622,0.21978,Unmarried,1,0,27,59,24.45,501,No,0,0,No,0,0,No,No,24.45,501,0.396,8.491525423728813
6837-HQAQES-KML,Male,26,20,Professional,0,29000,4.5,0.486765,0.818235,Unmarried,1,1,31,2,16.65,13.15,Yes,33.2,25.45,Yes,24.1,14.6,No,Yes,73.95,53.2,1.3050000000000002,26.6
2522-TNGXCC-PIJ,Female,32,20,Labor,3,54000,8.9,0.67284,4.13316,Married,2,1,32,48,23.4,418.8,Yes,25.25,1109.2,No,0,0,No,Yes,48.65,1528,4.806,31.833333333333332
2191-CUHTQT-YQM,Female,28,18,Sales,2,25000,10.9,0.22345,2.50155,Married,3,1,20,48,34.05,516.45,Yes,45.5,2184.05,Yes,47.7,2211.3,Yes,Yes,127.25,4911.8,2.725,102.32916666666667
1800-CODOXF-AZG,Female,60,15,Professional,18,218000,4.8,3.829824,6.634176,Unmarried,1,0,27,62,22.8,448.5,Yes,36.2,2190.05,Yes,24,1462.55,Yes,No,83,4101.1,10.464,66.1467741935484
3321-IJNSUK-PB4,Male,18,12,Labor,0,17000,15.6,0.983892,1.668108,Unmarried,3,1,22,8,10.95,29.7,No,0,0,No,0,0,No,No,10.95,29.7,2.652,3.7125
2818-TTESFC-FE0,Male,19,14,Labor,0,17000,0.8,0.089896,0.046104,Married,4,1,16,22,35.4,247.45,No,0,0,Yes,46.35,958.45,Yes,Yes,81.75,1205.9,0.136,54.81363636363637
6311-CWVIVQ-NWL,Male,32,16,Professional,4,122000,20.1,9.637146,14.884854,Unmarried,1,1,20,41,25.95,341.5,Yes,35.35,1370,No,0,0,No,Yes,61.3,1711.5,24.522,41.74390243902439
9004-UQQFLE-HQ8,Male,31,17,Sales,1,23000,5.8,0.217442,1.116558,Married,6,1,22,45,36.6,516.55,Yes,33.15,1418.2,No,0,0,No,Yes,69.75,1934.75,1.3339999999999999,42.99444444444445
7937-BKWGKO-3WB,Female,20,14,Sales,0,43000,11.2,1.459248,3.356752,Unmarried,4,1,35,16,14.55,82.15,No,0,0,No,0,0,No,No,14.55,82.15,4.816000000000001,5.134375
9465-EXYIYN-Y0W,Female,45,14,Sales,4,25000,14,1.946,1.554,Unmarried,3,0,24,57,47.1,866.5,No,0,0,No,0,0,Yes,No,47.1,866.5,3.5,15.201754385964913
7013-YDRUVV-BI0,Male,79,10,Service,19,9000,10,0.3177,0.5823,Unmarried,1,1,12,72,118.95,3064.25,No,0,0,No,0,0,Yes,No,118.95,3064.25,0.9,42.55902777777778
4363-QNUQZX-38O,Male,61,21,Professional,12,58000,5.8,0.507964,2.856036,Married,2,1,24,43,40.65,516.35,Yes,46.2,1861.6,Yes,42.4,1854.7,Yes,Yes,129.25,4232.65,3.364,98.43372093023255
2053-XYIODV-NZC,Female,48,17,Crafts,17,297000,5.1,7.043355,8.103645,Unmarried,1,1,18,69,74.4,1717.05,No,0,0,Yes,43.55,3012.05,Yes,No,117.95,4729.1,15.147,68.5376811594203
9032-INJQKT-7XT,Female,20,13,Sales,0,26000,4.1,0.379496,0.686504,Married,2,1,23,32,29.1,338.15,Yes,26.6,822.85,No,0,0,No,No,55.7,1161,1.066,36.28125
6563-MRELVK-DKY,Male,26,19,Professional,0,45000,10.3,1.39977,3.23523,Unmarried,2,1,22,27,15.3,142.95,Yes,36.55,942.2,No,0,0,No,Yes,51.849999999999994,1085.15,4.635,40.19074074074074
2367-KGZCVL-1KS,Male,23,16,Professional,1,22000,4.9,0.203742,0.874258,Unmarried,2,1,20,22,28.8,195.4,Yes,47.65,1012.05,Yes,43.55,837.3,Yes,Yes,120,2044.75,1.078,92.94318181818181
2813-JDFZXK-8PF,Female,48,13,Sales,4,26000,3.3,0.469326,0.388674,Unmarried,1,0,29,36,41.7,467.55,No,0,0,No,0,0,No,No,41.7,467.55,0.8580000000000001,12.9875
6385-ZZAJYG-PJY,Female,56,15,Professional,10,80000,6.1,0.37088,4.50912,Married,2,1,29,61,26.4,556.6,Yes,23.35,1377.75,No,0,0,No,No,49.75,1934.35,4.88,31.710655737704915
3393-NQWUZE-BLU,Male,30,14,Professional,2,71000,18.8,1.20132,12.14668,Married,4,1,25,65,38.1,776.55,Yes,53.55,3343.9,Yes,64.15,4092.35,Yes,Yes,155.8,8212.8,13.347999999999999,126.35076923076922
7726-ENYBND-9P5,Female,35,14,Professional,4,34000,5.3,0.163982,1.638018,Unmarried,1,1,38,9,15.6,42.65,Yes,21.8,155.8,No,0,0,No,Yes,37.4,198.45000000000002,1.802,22.05
6482-JDGOIS-PBG,Female,41,14,Service,13,65000,4.1,0.44239,2.22261,Married,5,1,29,33,24.75,249.95,No,0,0,No,0,0,Yes,No,24.75,249.95,2.665,7.574242424242424
1457-HBHXCK-UCV,Male,24,18,Sales,0,19000,4.3,0.519612,0.297388,Unmarried,1,1,27,41,36.75,466.95,Yes,63.6,2560.8,Yes,48.65,1952.25,Yes,Yes,149,4980,0.817,121.46341463414635
1234-QJMHAW-ZVY,Male,49,14,Sales,2,23000,6,0.66654,0.71346,Married,6,1,25,48,27.3,454.15,No,0,0,No,0,0,Yes,Yes,27.3,454.15,1.38,9.461458333333333
9315-LTBJBN-82Q,Female,52,17,Professional,5,85000,10.3,3.423205,5.331795,Unmarried,1,1,30,54,35.55,634.4,No,0,0,Yes,32.05,1666,Yes,No,67.6,2300.4,8.754999999999999,42.6
5763-RNFRHC-F2U,Female,33,13,Labor,8,54000,3,0.41958,1.20042,Unmarried,2,1,37,17,11.85,77.3,No,0,0,Yes,22.3,368.65,No,No,34.15,445.95,1.62,26.23235294117647
4538-HQXUHM-ANV,Male,45,16,Labor,10,37000,4.1,0.426277,1.090723,Married,2,1,24,54,32.1,582.15,No,0,0,Yes,32.7,1671.3,Yes,Yes,64.80000000000001,2253.45,1.5170000000000001,41.730555555555554
7805-VEIMHX-TSR,Male,26,18,Sales,0,36000,3.9,0.318708,1.085292,Unmarried,1,0,25,19,27.9,172.5,No,0,0,No,0,0,No,No,27.9,172.5,1.404,9.078947368421053
4710-BNMUEH-HYF,Female,31,20,Agriculture,2,18000,3,0.29916,0.24084,Married,4,0,28,21,18.6,114.7,Yes,30.45,595.55,No,0,0,No,No,49.05,710.25,0.54,33.82142857142857
7122-CKVHZS-C19,Male,26,17,Labor,2,17000,2.6,0.086632,0.355368,Married,5,1,30,20,33.9,234.65,No,0,0,Yes,31.5,613.9,No,No,65.4,848.55,0.442,42.427499999999995
5937-XVXXNR-WX8,Male,76,14,Labor,32,20000,12.5,0.8225,1.6775,Married,2,1,23,72,147.6,3635.15,No,0,0,No,0,0,Yes,Yes,147.6,3635.15,2.5,50.488194444444446
2641-HDUCAQ-IZO,Male,66,16,Sales,6,68000,22.4,2.421888,12.810112,Unmarried,1,1,30,57,55.05,1124.4,No,0,0,No,0,0,Yes,No,55.05,1124.4,15.232,19.726315789473684
0239-JWVLSP-UOK,Male,33,19,Sales,2,149000,14.6,11.768914,9.985086,Unmarried,1,1,19,10,11.85,45.1,No,0,0,No,0,0,No,No,11.85,45.1,21.754,4.51
1547-YZRUKA-5XO,Male,18,13,Sales,0,16000,21,0.3696,2.9904,Unmarried,2,1,28,1,39.6,13.2,No,0,0,No,0,0,No,No,39.6,13.2,3.3600000000000003,13.2
5536-WZBPSX-F6M,Male,72,14,Service,18,46000,7.2,0.553104,2.758896,Married,2,1,35,58,48,858.6,No,0,0,No,0,0,Yes,No,48,858.6,3.3120000000000003,14.803448275862069
6042-KSWNFY-WWY,Male,42,11,Professional,11,97000,6.1,3.230682,2.686318,Married,5,1,33,44,51.45,761.75,No,0,0,No,0,0,No,No,51.45,761.75,5.917,17.3125
2655-ZCMVRX-G4C,Male,42,14,Service,9,95000,6.3,0.604485,5.380515,Married,3,1,24,39,27,340.25,No,0,0,No,0,0,No,No,27,340.25,5.985,8.724358974358974
8817-WGSBSL-R2Z,Male,51,12,Professional,10,54000,6.3,1.0308060000000001,2.371194,Unmarried,1,1,32,8,16.95,40.75,No,0,0,No,0,0,No,No,16.95,40.75,3.402,5.09375
5396-DVOVKZ-L9L,Male,34,15,Sales,4,37000,7,1.28723,1.30277,Married,3,1,22,21,26.25,191.7,Yes,30.05,596.3,No,0,0,Yes,Yes,56.3,788,2.59,37.523809523809526
5691-HXXWOM-KYJ,Male,35,16,Crafts,8,33000,7,0.37191,1.93809,Unmarried,1,1,22,46,21,303.8,Yes,32.55,1531.25,Yes,28,1268.95,No,Yes,81.55,3104,2.31,67.47826086956522
0769-OVRWLS-9ET,Male,40,18,Labor,11,120000,2.4,0.64512,2.23488,Married,3,1,25,43,31.65,450.3,No,0,0,No,0,0,Yes,No,31.65,450.3,2.88,10.472093023255814
6834-CTSBPJ-Y08,Female,58,11,Sales,3,45000,9.4,1.92042,2.30958,Unmarried,1,0,25,25,17.7,158.65,Yes,34.25,835.55,No,0,0,Yes,No,51.95,994.1999999999999,4.23,39.768
4287-EGDWYC-Q9E,Male,54,14,Labor,22,197000,21.3,4.321983,37.639017,Married,2,0,29,61,65.7,1290.8,No,0,0,Yes,31.35,1838.2,Yes,Yes,97.05000000000001,3129,41.961000000000006,51.295081967213115
