"PROD_NBR","PROD_DESC","monthlySaleValue"
"32390003812","DAYQUIL SEVERE LIQUID 8OZ",69.92
"30031874214","ROBITUSSIN PEAK COLD NITE MULTI SYMP 4OZ",69.9
"3504600077","MULTIVIT MEN DAILY TABLET 60CT WINDML",69.9
"38004041300","PAD MOD 6X20 TENA/SERENITY",69.87
"3504600755","ECHINACEA 400MG CAPSULE 60CT WINDML",69.81
"30043627550","GAS-X X/STR SOFTGEL 50CT",69.75
"8770141166","GNP GAUZE ROL 4.5X 4.1 YD BDG 1",69.64
"30067205624","EXCEDRIN PM HEADACHE CAPLET 24CT",69.5
"5113164119","NEXCARE TAPE NO HURT 3""X2.2YDS",69.46
"30087040501","POLY-VI-SOL IRON DROP 50ML",69.37
"35789622101","ACETAMIN 500MG CAPLET 100CT GERI-CARE",69.24
"8770130766","GNP ASPIR ADT 81 MG L/D TAB 36",69.04
"1650055940","ALKA SELTZER PLUS D/N CLD&FLU PWD 12CT",69.02
"64786590844","AIRBORNE DUAL ACTION EFF TAB CITRUS 10CT",68.94
"8770140840","GNP PROT UNDR MED WOMENS U/G 4X18",68.94
"74098527139","VITAMIN D3 1000U TABS 500 EA",68.93
"88589800008","EMERGEN-C IMMUNE POWDER CITRUS 10CT",68.64
"36519710305","MICATIN CREAM 0.5OZ",68.63
"36382421266","DELSYM CHILD COUGH+ NITE COUGH/COLD 6OZ",68.57
"7205861081","THICK-IT 2 CONCENTRATED THICKENER 36OZ",68.56
"8667924900","ATTENDS BRIEF WAISTBND HVY LG RET 2X18CT",68.56
"30065047401","SYSTANE OVERNIGHT THERAPY EYE GEL 0.34OZ",68.54
"30766775000","NICORETTE GUM 2MG WHITE ICE 100CT",68.54
"30766784708","NICORETTE GUM STARTER KIT 4MG 110CT",68.54
"7007453810","ENSURE PLUS CHOCOLATE",68.5
"9110810125","COLD-EEZE BOX HONEY LEMON 18CT",68.48
"80196306155","REMEDY CALAZM PROT PASTE PST 4 OZ",68.45
"8770141155","GNP KRILL OIL SGC 30",68.45
"30085047405","AFRIN SPRAY SEVERE CONG MENTHOL 15ML",68.33
"3927842101","TIGER BALM NECK SHOULDER CREAM 1.76OZ",68.22
"31011905609","BOSTON ADVANCE CONDITIONING DROP 3.5OZ",68.1
"76870267300","BRIEF LG ULTRA 2X40 TENA",68.05
"8770141239","GNP EAR PLUG FOAM QT PLS FOM 10",68.05
"30766749105","TUMS CHEWY DELIGHT PEPPERMINT TAB 32",67.98
"75557192956","WELLNESS ESSENTIALS WOMENS PRIME",67.95
"37513785700","DERMOPLAST ANTIBIOTIC SPRAY 2.75OZ",67.72
"8307811311","CARMEX ORIG JAR BULK 0.25 OZ JDE OBS",67.7
"31011902010","BAUSCH+LOMB ADV EYE RLF DRP REJUV 30ML",67.6
"76870272101","TENA PROTCTVE UNDRWR XTRA ABSB SM 4X16CT",67.56
"32390001076","VICKS COUGH DROP BOX CHERRY 20X20CT",67.53
"30067000330","EX-LAX TABLET 30CT",67.44
"3660230155","RICOLA BAG DUAL ACTION CHERRY 19CT",67.41
"30085044406","TINACTIN POWDER SUPER ABSORBANT 108GM",67.31
"36382401764","MUCINEX CHILD COLD FEVER BERRY 4OZ",67.23
"8770140899","GNP APAP 650 MG 8HR ER CPL 50",67.17
"33436200008","OPTIONS GYNOL CONTRACEPTIVE GEL 2.85OZ",67.16
"2571597428","SPLINT 97428 CURVED ASST 2-3-4"" APIP",67.14
"30573262165","ALAVERT ODT CIT BRST 10MG TAB 60 JDEOBS",67.07
"4167994066","BOOST HIGH PROTEIN RTU CHOC RETL 4X6X8OZ",66.94
"8770142729","GNP ALCOHOL 70% ISOPROPYL USP 12X16OZ",66.9
"31254662872","HALLS C/D STICK 9 HONEY-LEM",66.88
"7431229619","BIOTIN 5000MCG SFTGEL 150CT VALUE SZ NB",66.87
"75177497593","ACCU-CLEAR PREGNANCY TEST 3CT",66.86
"872700003","GINGER ANTI NAUSEA GUM 24CT",66.86
"30067000548","EX-LAX CHOCOLATE 48CT",66.8
"7007440701","ENSURE RTU CHOC LIQ 6X8 OZ",66.74
"30132000206","PHAZYME ULTRA 180MG SOFTGEL 12CT",66.66
"68142102003","DULCOLAX 5MG TABLET 50CT",66.65
"3504600069","CALCIUM OYSTER+D 500MG TAB 60CT WINDML",66.54
"8770140730","GNP VIT B-6 100 MG TAB 100",66.53
"3504600489","COQ10 UBIQUINOL 100MG SFTGEL 30CT WINDML",66.48
"74098527434","COQ10 100MG CAPSULE 150CT 21ST CENT",66.48
"75597082011","COSAMIN ASU JOINT HEALTH TABLETS 90CT",66.48
"68142103006","ZANTAC 75 TABLET 60CT",66.43
"74098527072","MAGNESIUM OXIDE 400MG TABLET 90CT 21CENT",66.4
"30045029509","IMODIUM A-D CAPLET 6CT",66.35
"8770140308","GNP CORN CUSHIN 9",66.34
"37513770401","NEW SKIN SPRAY BANDAGE 1OZ",66.28
"31254662752","HALLS DEFENSE STICK ASST CITRUS 20X9CT",66.09
"1650051328","ONE-A-DAY WOMEN ACTV METABOLSM TAB 50CT",66.04
"3660231195","RICOLA BAG HNY LEM ECHINACEA LOZ 19CT",66.02
"8770142619","GNP NAPROXEN SODIUM 220MG SOFTGEL 20CT",66.02
"1116904908","FATHER JOHNS COUGH MEDICINE 8OZ",66
"36382459024","MUCINEX FAST MAX DAY/NITE C/F LQGL 24CT",65.97
"32390001478","DAYQUIL/NYQUIL COLD FLU LIQUID 2X6OZ",65.96
"8770140728","GNP VIT B-100 CMPX PR TAB 50",65.93
"30761009840","BASICS VIT D 1000IU 200TB",65.89
"8770192172","GNP SORE THRT MENTHL SPY 6 OZ",65.85
"30065035604","OPTI-FREE REPLENISH MULTIPURPOSE 4OZ",65.6
"30573017511","ADVIL JR SWALLOW TABLET 24CT",65.59
"85032300603","NEO-SYNEPHRINE COLD & SINUS REG/STR .5OZ",65.54
"30067203992","EXCEDRIN MIGRAINE CAPLET 200CT",65.48
"7431236551","ST JOHNS WORT CAPSULE 100CT NAT BOUNTY",65.44
"30045013444","IMODIUM A-D CHILD LIQUID MINT 4OZ",65.41
"3504607900","PRO HCG",65.22
"88941143100","CHARCOCAPS ANTI GAS CAPSULE 36CT",65.18
"89611600110","SAMBUCOL IMMUNE SUPPORT SYRUP 4OZ",65.13
"81506600101","DIGESTIVE ADVANTAGE LACTOSE CAPLET 32CT",65.11
"76056944302","ZOSTRIX HP ARTHRITIS CREAM 0.1% 2OZ",65.07
"7214011195","NIVEA KISS MOIST ESSENTL LIP0.17OZJDEOBS",65.03
"9089124620","BRIEF FULL MAT MD BRF 6X16",64.95
"32390001428","NYQUIL VANILLA CHERRY 12OZ",64.94
"3504600761","WINDMILL BLACK COHOSH 80 MG",64.94
"8667928150","ATTENDS PROT UNDERWEAR XABS XL 4X14CT",64.91
"3504604419","WM GLUCOFLEX GLUC CSA 2D CPL 60",64.88
"30031209316","ROBITUSSIN DM MAX / DM MAX NT 4 + 4 OZ",64.87
"32420869760","PRESERVISION AREDS2 SGC 60CT",64.87
"2260093150","TROJAN ENZ SPERMICIDAL LUBE CONDOM 3CT",64.79
"3367415148","UMCKA BERRY SYRUP 4 OZ",64.62
"8770140681","GNP BANDAGE W/P CLEAR BDG 30",64.61
"1650004404","ALKA-SELTZER TABLET EXTRA STRENGTH 24CT",64.56
"3504600122","VIT B6 50MG TABLET 100CT WINDML",64.52
"8770148615","GNP BANDAGE 3/4 PLASTIC STP 60",64.46
"85714100497","VIACTIV CALCIUM+D CHEW CHOC 60CT",64.43
"8770140068","GNP CASTOR OIL O/T LIQ 6 OZ",64.36
"7431201760","VIT E 200IU CAPSULE 100CT NAT BOUNTY",64.32
"30573020730","ADVIL CHILD SUSPENSION BUBBLE GUM 4OZ",64.21
"1650007909","FLINTSTONES MULTI CHEW W/IRON 60CT",64.18
"3504600431","COQ10 50MG CAPSULE 30CT WINDML",64.15
"4110080289","CLARITIN D OTC 24HR TAB PSE 15CT JDEOBS",64.11
"30187546506","CALADRYL LOTION PINK 6 OZ",64.01
"30904582460","VIT D 1000IU TABLET 100CT MAJOR",63.99
"35048661632","SLEEPINAL CAPSULE 32CT",63.99
"8392610100","TECNU EXTREME POISON IVY SCRUB 4OZ",63.86
"79285001220","BURTS BEES ULTRA CONDITIONING",63.83
"3504600391","MELATONIN 1MG TABLET 100CT WINDML",63.8
"89513800212","CELEBRATE B-12 SUBLINGUAL - CHERRY",63.8
"31101741007","TINACTIN JOCK ITCH SPRAY VALUE SZ 4.6OZ",63.76
"7431213168","SUPER B COMPLEX W/C TAB 150CT NAT BOUNTY",63.58
"30573288311","PREPARATION H SUPPOSITORY 12CT",63.52
"30045060340","MOTRIN CHILD SUSPENSION GRAPE 4OZ",63.5
"2260092674","TROJAN BARESKIN CONDOM 10CT",63.4
"30573029030","ADVIL CHILD SUSPENSN DYE FR WHT GRAP 4OZ",63.29
"31101741023","LOTRIMIN AF SPRAY POWDER DEODORANT 4.6OZ",63.29
"64193220211","GLOVE VINYL P/F L/F SM GLV 100",63.2
"35789686905","PROBIOTIC SACCHAR BOULARDII 250MG CAP 50",63.18
"5098330","GNP ANTI DIARRHEAL",63.18
"68142103104","ZANTAC 150 TABLET 50CT",63.17
"4167967466","BOOST ENERGY RTU VAN RETL 4X6X8OZ",63.14
"3504600173","VIT C 500MG CHEWTAB TANGERIN 60CT WINDML",63.13
"30223172101","SODIUM BICARBONATE 10GR TABLET 100CT CMD",63.11
"4138821021","BLISTEX MED OINT TBE #21220 0.21OZJDEOBS",63.09
"7430000421","RID LICE CONTROL SPRAY 5OZ",63.02
"8770140847","GNP APAP INF GRPE RLIEF DRP 2 OZ",62.97
"35497331142","HYLANDS LEG CRAMPS CAPLET 40CT",62.92
"30149003991","PEPTO BISMOL CAPLET ORIGINAL 40CT",62.91
"74098527111","VIT D 2000IU TABLET 110CT 21CENT",62.91
"70592800300","SINUS RINSE PEDIATRIC KIT",62.89
"3373200007","MACKS EAR PLUG PILLO SOFT WHT NRR22 6PR",62.87
"30573016651","ADVIL GELCAP 200CT",62.87
"34580249878","GUAIFENESIN ER 600 MG TAB 100",62.79
"30521238400","VASELINE PETRO JELLY TUBE 2.5OZ",62.7
"5113199526","NEXCARE COMFORT ASST 30CT",62.63
"76870250600","PAD TENA FOR MEN 6X20 TENA/SERENITY",62.57
"35497330981","HYLANDS 4 KIDS NITE COLD LIQUID 4OZ",62.56
"81652601004","ST JOSEPH ASPIRIN 81MG CHEWABLE 36CT",62.5
"5113191389","NEXCARE TAPE CLOTH DURABLE 1""X10YD 2PK",62.47
"30023050650","REFRESH P/F DRP 50X0.01 OZ UD",62.37
"30043011748","GAS-X X/STR CHEWABLE CHERRY 48CT",62.34
"7431253098","MELATONIN DUAL SPECTRM TAB 60CT NAT BNTY",62.27
"3504600074","MULTIVIT MAX TABLET 100CT WINDML",62.26
"74098521104","B-12 1000 MCG PROLONGED RELEASEE 110 CT",62.21
"30067206716","MINERAL ICE GEL 16OZ",62.2
"3504600154","CALCIUM CITRATE+D TABLET 60CT WINDML",62.15
"1650055796","ALKA-SELTZER HB & GAS RELIEF CHEWS 32CT",62.11
"7431238870","TEA TREE OIL 1OZ NAT BOUNTY",62.1
"2318505605","MASK MAXI LATEX FREE FLENTS 5CT API",61.97
"30869115610","ALCOHOL ISOPROPYL 70% 12X16OZ CUMBERLAND",61.97
"4110080554","CLARITIN CHILD 5MG 12HR REDITAB 10CT",61.94
"4390022510","THICKEN UP POWDER 8OZ",61.88
"64193211111","GLOVE LATEX PWDR SM GLV 100",61.86
"32390003842","NYQUIL SEVERE COLD & FLU LIQ 12OZ",61.85
"8770142570","GNP APAP 500 MG X/S CAP N/CRC 60CT",61.73
"8770140754","GNP VIT E 400 DL ALPHA SGC 100",61.73
"7278510775","SWAN 6X4LB EPSOM SALT",61.54
"3700074044","METAMUCIL COARSE ORIGINAL 29OZ",61.53
"8019630260","MEDIPLAST 40% PLST DRS 25",61.53
"81483201609","LUDENS BAG STRAW BANANA DROPS 25CT",61.49
"7431203925","FISH OIL ODRLS 1000MG SOFTGEL 220CT NB",61.47
"32878519000","VAPORIZER V1900-BXN WATERLESS VICKS",61.38
"2318514404","EYE MASK SIESTA API",61.31
"2052511873","MOVE FREE ADVANCED TRIPLE STRNG TAB 80CT",61.21
"3504608008","PROMEND PROBIOTIC CAPSULE 30CT",61.14
"7007440705","ENSURE RETL STRAWBERRY BOTTLE 4X6X8OZ",61.14
"34580206001","BACITRACIN        15GM 500UN/G",61.06
"76629801273","WOMENS PURE PACK",60.99
"3847244314","ARCH ORTH 3/4 #4 10-12",60.97
"3660231201","RICOLA BAG REVITALIZING LEMON ZEST 18CT",60.96
"35167221152","FEVERALL ACETAMINOPHEN 120MG SUP 6CT",60.87
"3805600063","GLOVE VINYL #63 LARGE 50CT CARA",60.79
"30132008112","FLEET GLYCERIN SUPPOSITORY CHILD 12CT",60.77
"8770141774","GNP ASPIRIN 325 MG EC TAB 500",60.75
"8019630000","CURAD PAD NON-STICK 2""X3"" 20CT",60.74
"31011903048","RENU SENSITIVE MULTIPURPOS SOLUTION 4OZ",60.72
"30023182212","REFRESH DROP CONTACTS 12ML",60.69
"30043627418","GAS-X ULTRA STR SOFTGEL 18CT",60.69
"81483201339","LUDENS MOIST DROP KIWI STRAWBERRY 20CT",60.65
"2878520745","VICKS WARM MIST HUM DL",60.59
"35789670301","FERROUS SUL 325MG TAB 100",60.59
"85206100401","FLORA TUMMY PROBIOTIC KIDS SPRNKLS 10 PK",60.56
"8770142669","GNP CENTURY MATURE MULTIVIT MEN TAB 100",60.55
"3600019906","POISE PAD ULTRA THIN LONG 6X24CT",60.52
"70592804530","NASOGEL SPRAY 30ML",60.51
"8019630261","CURAD BANDAGE SENSITIVE SKIN 1SZ 30CT",60.45
"3367460194","ALIVE MULTIVIT MEN ENERGY TABLET 50CT",60.43
"8770141163","GNP PK BISMTH LIQ 4 OZ",60.38
"8770142707","GNP APAP 500MG FAST RELSE CAPLET 24CT",60.31
"3660230020","RICOLA BAG SUGAR FREE CHERRY 45CT",60.11
"30766785760","NICORETTE GUM 4MG FRUIT CHILL 100CT",59.99
"74098522314","GLUCOSAM CHOND 500/400MG CAP 150CT 21ST",59.98
"7431250874","OPTIMAL SOLUTIONS PROTEIN PWDR CHOC 16OZ",59.97
"73993020504","VINCO OSTEOSHEATH 90",59.96
"3504600151","CALCIUM 1000MG D3 400IU CHEW 60CT WINDMI",59.95
"30573013340","ADVIL FILM COATED TABLET 40CT",59.94
"4116700140","UNISOM TABLET MELT CHERRY 24CT",59.9
"73112411021","BIOFREEZE PAIN GEL W/ APPLICATOR TIP 4OZ",59.89
"7431202871","B COMPLEX SUB-LINGUAL 2OZ NAT BOUNTY",59.87
"2360187502","GLOVE COTTON SM/MD GLV",59.85
"872700002","SEA BAND CHILD 1PR",59.84
"8770141141","GNP PLANTAR FASC STRAPS PAD 3X6",59.77
"4698501674","LYSINE+ LIP CLEAR COLD SORE OINTMENT 7GM",59.74
"8770142706","GNP APAP 500MG FAST RELSE CAPLET 100CT",59.71
"30045048720","TYLENOL LIQUID GELS REG STRENGTH 20CT",59.67
"7985400020","CRANBERRY CONC 500MG SGC 60CT NAT BLEND",59.6
"31074200012","MENTHOLATUM JAR ONT 3 OZ",59.58
"83270900001","DR DAN CORTIBALM LIP BALM",59.51
"81483201083","PEDIACARE COUGH CONG LIQUID CHERRY 4OZ",59.48
"30067813008","THERAFLU EXPRESSMAX FLU/CHG/SR THR 8.3OZ",59.45
"4116733303","KAOPECTATE LIQUID PEPPERMINT 8OZ",59.41
"8770141102","GNP APAP MULT DAY COLD CPL 24",59.34
"8770140810","GNP HAIR SKIN & NAILS TAB 60",59.34
"74098527367","KRILL OIL 300MG SOFTGEL 60CT 21ST CENT",59.27
"7295906542","DIUREX WATER PILLS W/CAFFEINE TAB 42CT",59.26
"31254663758","HALLS PLUS",59.22
"5000093550","GERBER SOOTHE PROBIOTIC DROPS .17OZ",59.21
"7431205830","MAGNESIUM 250MG TAB 100CT NAT BOUNTY",59.2
"76394804363","PEARLS COMPLETE PROBIOTIC SOFTGEL 30CT",59.17
"35167221142","FEVERALL ACETAMINOPHEN 80MG SUP 6CT",59.16
"30536101701","MECLIZINE HCL 12.5MG CPL 100",59.12
"30574061816","MINERAL OIL HEAVY 16OZ PADDOCK",59.07
"1650056015","CITRACAL CALCIUM +D3 SUPLMT GUMMY 70CT",59.06
"30573302002","THERMACARE 8HR MENSTRAL 3CT",59
"8770140119","GNP BANDAGE 2X2 STERIL PAD 10",58.98
"30573024625","ANBESOL GEL COLD SORE THERAPY 0.33OZ",58.89
"74018554930","FUNGOID TINCTURE NAIL TREATMENT KIT 2OZ",58.89
"38137116145","JJ WRAP HURTFREE 1 INCH X 2.3 YDS 1 CT",58.75
"3848586335","THERMOTAB SALT SUBSTITUTE TABLET 100CT",58.73
"37513753110","OUTGRO TOE NAIL PAIN LIQUID 0.31OZ",58.64
"30904564360","DOK PLUS TABLET 100CT MAJOR",58.62
"36761830010","SENOKOT TABLET 100CT",58.58
"8307811314","CARMEX CARDED SQUEEZE TUBE 12X0.35OZ",58.55
"88589800041","EMERGEN-C IMMUNE+SUPER ORANGE PWD 10CT",58.52
"4116700856","ICY HOT ARTHRITIS LOTION 5.5OZ",58.5
"67811201255","CHLORASEPTIC SPRAY S/F CITRUS 6OZ",58.36
"73112444410","PERFORM PAIN PAIN RELIEVER SPRAY 4OZ",58.36
"31101796330","LOTRIMIN AF CREAM JOCK ITCH 12GM",58.24
"4116705740","ASPERCREME GEL HEAT 2.5OZ",58.22
"31284355539","BAYER ASPIRIN CPT 81MG WOMEN 60CT",58.13
"3504606285","OMEGAWORKS ULTRA OMEGA-3 SOFTGEL 30CT",58.08
"3504600452","WM L-ARGININE 500MG 50CAPS",57.94
"73112410001","BIOFREEZE GEL TUBE 4 OZ",57.94
"3504600155","WM CAL CIT TAB 100",57.93
"31254717157","BENADRYL X/S ITCH STOP GEL 3.5OZ",57.91
"76394801782","GS-500 120CAPS",57.9
"7431201110","POTASSIUM GLUCO 99MG TAB 100CT NAT BNTY",57.88
"34580232530","GUAIFENESIN 1200 MG ER TAB 28",57.79
"30766117325","GAVISCON X/STR TABLET CHERRY 100CT",57.76
"7007440718","ENSURE PLUS RETL STRAWBERRY BTL 4X6X8OZ",57.74
"31011902013","SOOTHE PM DRY EYE OINTMENT 3.5GM",57.65
"8770140779","GNP POTASSIUM 99 MG TAB 100",57.58
"8770189806","GNP ALOE VERA W-LIDO GEL 237 ML",57.54
"8770174273","GNP BANDAGE FLEX FABRIC BDG 30",57.53
"64786510030","AIRBORNE TABLET ORANGE 30CT",57.44
"3504600183","VIT C 500MG SUS REL CAPLET 60CT WINDML",57.43
"4561100855","BLUE EMU BACK PAIN RELIF SPRAY",57.29
"72490900001","STOPAIN SPRAY XTRA STRENGTH 8OZ",57.26
"3076815745","MELATONIN 5MG EX STR TABLETS 90CT SUNDWN",57.22
"8770140883","GNP INFANT GRAP 160MG SUS 1 OZ",57.2
"30904522452","LACTASE CAPLET 60CT MAJOR",57.17
"71033523508","EXTRACTO MALT GLOBER 8OZ ULRICI",57.17
"1650055942","ALKA-SELTZER+ SEVERE COLD/FLU DAY 6CT",57.12
"30132000655","FLEET PEDIA-LAX CHEW TABLET WTRMELN 30CT",57.12
"8770140053","GNP PAIN REL 100+ 100BNS CPL 200",56.98
"69986614846","FLEX-A-MIN TRIPLE STR BONE SHLD TAB 80CT",56.98
"35789692101","ASPIRIN 325MG ENTERIC TAB 100CT GERI-CAR",56.97
"3504607858","MELATONIN 10MG SLEEP SOUND TAB 60CT WM",56.92
"36382402066","MUCINEX FAST MAX M/S SEVER COLD 6OZ",56.88
"8770140760","GNP GLUC CHON ADV DS TAB 110",56.74
"7431202817","VIT B100 TR TABLET 60CT NAT BOUNTY",56.72
"8770140338","GNP CALLUS REMOVR 6",56.63
"2791702272","VITAFUSION GUMMI PLATINUM 50+",56.52
"34601701816","VIVARIN TABLET 16CT",56.52
"30573015435","ADVIL TABLET 150CT",56.45
"8770140736","GNP NIACIN FL FREE 500 MG CAP 100",56.35
"74687600030","CALMOSEPTINE OINTMENT 2.5OZ",56.21
"38137005701","BAND-AID COMFORT-FLEX CLEAR ASST 45CT",56.13
"4116701760","GOLD BOND FOOT CREAM THERAPEUTIC 4OZ",56.12
"1650055939","ALKA-SELTZER+ SEVERE CLD/FLU NIGHT 6CT",56.12
"31254717162","BENADRYL ITCH STOP CREAM 1OZ",56.09
"353100200208","FLONASE OTC 120 SPRAYS .54OZ",56.08
"30132007912","FLEET GLYCERIN SUPPOSITORY 12CT",56.06
"79273400006","KELO-COTE SILI SCAR GEL 10 GM",55.98
"3076851571","TURMERIC CURCUM 450MG CAPS 90CT SUNDWN",55.96
"34601701112","GERITOL LIQUID 12OZ",55.94
"30761016840","VITAMIN D-3 2000 IU",55.92
"4116774492","KAOPECTATE LIQUID MAX PEPPERMINT 8OZ",55.92
"30005445174","CENTRUM TABLET 200CT",55.86
"30766785750","NICORETTE GUM 2MG FRUIT CHILL 100CT",55.86
"1650053765","ALKA-SELTZER PLUS TABLET 36CT",55.84
"4900000790","POWERADE",55.78
"8770140826","GNP RED YEAST RICE 600 MG CAP 120",55.75
"8770109415","GNP ASPIRIN 325 MG TAB 300",55.72
"1650055711","ONE-A-DAY VC +OMEGA-3 DHA GUM100CT",55.69
"6798108902","KY JELLY PERSONAL LUBRICANT 2OZ",55.67
"81483201524","LUDENS FLAT WATERMELON DROP 12X20CT",55.59
"8770140596","GNP FLU RELIF DYTIME LIQ 8.3 OZ",55.5
"36382401969","MUCINEX FAST MAX CONGESTION 9OZ",55.47
"8770172289","GNP PK BISMTH TAB 30",55.45
"8770140731","GNP VIT B-12 500 MCG TAB 100",55.39
"31101711075","SCHOLLS CLEAR AWAY 1-STEP KIT 14CT",55.37
"73221630091","ZICAM RAPIDMELT ULTRA ORANGE CRM 18CT",55.36
"85323600505","FISHERMAN FRIEND BAG ORIG XSTRONG 20CT",55.32
"31254662976","HALLS S/F C/D STICK 9 BLK/CHR",55.26
"31254600135","HALLS BAG MELON SPLASH 30 CT",55.25
"8770140773","GNP CAL CIT+D TAB 60",55.22
"30761051007","COQ10 SOFTGEL 36CT BASIC",54.95
"3504600256","WM E 1000 IU SGC 30",54.95
"33436200027","HEALTHY WOMAN SOY EXTRACT TABLET 45CT",54.86
"63665267366","ALLBEE PLUS C CAPLET 130CT",54.85
"30045052415","MOTRIN CHILD SUSPENSION DROP BERRY 0.5OZ",54.8
"2791701951","VITAFUSION CALCIUM GUMMY 100CT",54.76
"7431251241","APPLE CIDER VIN DIET TAB 90CT NAT BOUNTY",54.75
"3504600188","BIOTIN 1000MCG TABLET 60CT WINDMILL",54.71
"89611600150","SAMBUCOL COLD FLU TABLET 30CT",54.71
"8667925032","ATTENDS PROT UNDERWEAR SPR+ LARGE 4X18CT",54.66
"4116701723","GOLD BOND FOOT POWDER SPRAY FRESH 7OZ",54.64
"30065036103","OPTI-FREE PURE MOIST MULTIPURPOSE 4OZ",54.63
"4116705010","GOLD BOND CREAM 1OZ",54.57
"7431258911","B-12 QCK DISSLV TAB 2500MCG 75CT NB",54.54
"3076815605","VIT D 1000IU SGC BNS 100+100CT SUNDWN",54.49
"8770189358","GNP CIMETIDIN 200 MG TAB 30",54.41
"68142102004","DULCOLAX 5MG TABLET 100CT",54.28
"3504600064","CALCIUM CARB 600MG TABLET 60CT WINDML",54.21
"83786400029","MAGNESIUM OXIDE 400MG TABLET 120CT PPI",54.19
"2260040812","ANSWER PREGNANCY TEST ANALOG 2CT",54.1
"30713062231","TRIPLE ANTIBIOTIC PLUS OINTMENT 28.4GM",54.08
"8770142520","GNP ZINC COLD CITRUS MELT 25CT",54.04
"8770155564","GNP COLD/HOT THPY P/RELF BLM 3.5 OZ",53.99
"85107600311","HALO PROTECT SPRAY BERRY 1OZ",53.96
"3076800348","MILK THISTLE XTRCT 240MG CAP 60CT SUNDWN",53.91
"7431201670","VIT B1 100MG TABLET 100CT NAT BOUNTY",53.9
"8770140052","GNP ANTI-DIAR BOGO 2X12 24",53.85
"3504600187","WM BIOTIN 300 MCG TAB 100",53.79
"7278510777","SWAN 1LB EPSOM SALT 12X16OZ",53.79
"8770140045","GNP CALDYPHEN CLEAR LOT 6 OZ",53.73
"81809400001","ROCK STAR ENERGY DRINK",53.72
"9484130054","SIMILASAN EYE STYE RELIEF DROP 10ML",53.69
"31101741000","TINACTIN DEOD SPRAY POWDER VALU SZ 4.6OZ",53.68
"353100200109","FLONASE OTC 60 SPRAYS .34 OZ",53.67
"76899014120","PRO OMEGA VITAMINS",53.59
"30766080305","ABREVA CONCEALING PATCH 6CT",53.55
"8770140851","GNP ALLERGY SNUS SVRE CPL 20",53.5
"30904585260","ALL DAY ALLERGY 10MG TABLET 100CT MAJ",53.36
"7431203891","MULTIVIT ULTR MAN TR TAB 50CT NAT BOUNTY",53.36
"4110081084","CLARITIN D OTC 24HR TABLET PSE 5CT",53.34
"32878520400","HUMIDIFIER V400 COOL MIST 1.5GAL VICKS",53.33
"30005475557","CENTRUM WOMEN TABLET 120CT",53.31
"8770141165","GNP CHILD EZ MELT GRAPE TAB 30",53.31
"2260090752","TROJAN ENZ NON LUBE CONDOM 12CT",53.25
"2351361801","PINWORM MEDICATION SUSPENSION 1OZ REESE",53.05
"85896100101","RING RELIEF TINITIS LIQUID 15ML",53.05
"1650053504","CITRACAL MAXIMUM CAPLET 60CT",53.04
"73993019526","PROBIOTC MULTI",53
"4203710313","ECOTRIN 81MG TABLET 365CT",52.97
"7431213582","ACIDOLPHILUS GOLD TABLET 60CT NAT BOUNTY",52.96
"7431207373","NB EVENING PRIM ROSE 1000 MG SGC 60",52.94
"35766407001","FERROUS SULFATE 325MG 100CT GRN TABLETS",52.85
"7431207510","CALCIUM CITRATE+D TAB 100CT NAT BOUNTY",52.81
"30696007513","ARNICA MONTANA PLT 38 BL TB",52.8
"30065019320","OPTI-FREE REWETTING DROP 20ML",52.66
"79285013699","BURT'S BEE'S HONEY LIP BALM",52.63
"30067400546","LAMISIL AF DEFENSE POWDER SPRAY 4.6OZ",52.53
"35789620101","ACETAMIN 500MG TABLET 100CT GERI-CARE",52.52
"2791700623","LIL CRITTERS CHILD MULTIVIT GUMMY 70CT",52.42
"30766784508","NICORETTE GUM STARTER KIT 2MG 110CT",52.39
"3660081401","CHAPSTICK STRAWBERRY CARDED 24X0.15OZ",52.34
"30005556711","CALTRATE 600+D PLUS MINERAL CHEW 90CT",52.26
"3076817621","VIT D 2000IU SOFTGEL 150CT SUNDWN",52.25
"7431201150","COD LIVER OIL CAPSULE 100CT NAT BOUNTY",52.24
"3504600138","VIT B50 COMPLEX SUPER TAB 100CT WINDML",52.16
"2507716971","ESTER-C 500MG IMMUN SUPPORT TABLET 90CT",52.15
"8770140071","GNP EUCALYP OIL LIQ 4 OZ",52.07
"36761810110","COLACE-T 100MG CAPSULE 10CT",52.06
"30395103116","GLYCERIN USP ANHYDROUS 16OZ HUMCO",51.98
"8770142634","GNP MELATONIN 10MG QUCK DISOLVE 100 TAB",51.94
"3076853300","VIT C 250MG GUMMY 90CT SUNDOWN",51.93
"38137116150","JJ SECURFLEX WRAP 2IN X2.5YD",51.83
"67811273623","MURINE EAR WAX REMOVER DROP 0.5OZ",51.77
"7295942040","NAUZENE MOTION SICKNESS CHEW 40CT",51.76
"3504600193","VIT C 500MG ROSE HIP TABLET 100CT WINDML",51.74
"4110081125","AFRIN ORIGINAL SPRAY 30ML",51.73
"1650055281","ONE-A-DAY WOMEN PRENATAL 30+30CT",51.73
"3076803268","VIT E 400IU DL-ALPHA SGT 100CT SUNDWN",51.66
